sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_409_r0	EN1	45.736	60.083	45.736	60.083	0.38622	102.91	603.47	0.58401	0.71135	0.28865	0.57729	0.9996	True
s_1270_r0	MSX2	336.35	375.25	336.35	375.25	0.15745	756.64	4438	0.58394	0.72037	0.27963	0.55926	0.9996	True
s_4322_r0	FOXQ1	629.83	683.05	629.83	683.05	0.11685	1416.1	8310.2	0.58379	0.72032	0.27968	0.55936	0.9996	True
s_4361_r0	ZNF354B	1278.7	1354.5	1278.7	1354.5	0.083002	2871.7	16872	0.58344	0.7202	0.2798	0.55959	0.9996	True
s_4279_r0	ISX	967.14	1033	967.14	1033	0.09496	2169.3	12761	0.58309	0.72008	0.27992	0.55983	0.9996	True
s_2825_r0	IRX5	677.47	732.59	677.47	732.59	0.11268	1519	8938.8	0.58298	0.72005	0.27995	0.55991	0.9996	True
s_2760_r0	SETDB1	892.81	829.57	892.81	829.57	-0.10588	2000.2	11780	0.58274	0.28003	0.71997	0.56007	0.9996	False
s_2572_r0	ZNF282	73.369	55.867	73.369	55.867	-0.38712	153.17	968.06	0.58205	0.28027	0.71973	0.56053	0.9996	False
s_1860_r0	SP1	546.93	497.53	546.93	497.53	-0.13632	1220.4	7216.4	0.58156	0.28043	0.71957	0.56086	0.9996	False
s_2395_r0	ZBTB16	559.32	609.26	559.32	609.26	0.12318	1247.1	7379.9	0.58136	0.7195	0.2805	0.561	0.9996	True
s_5527_r0	Non-Targeting Control	174.37	146.52	174.37	146.52	-0.24951	387.88	2300.7	0.58097	0.28063	0.71937	0.56126	0.9996	False
s_189_r0	CEBPG	1342.6	1419.9	1342.6	1419.9	0.080701	2987.4	17714	0.58077	0.7193	0.2807	0.5614	0.9996	True
s_4184_r0	ZNF566	1636	1721.3	1636	1721.3	0.073273	3637.2	21586	0.58051	0.71921	0.28079	0.56157	0.9996	True
s_4887_r0	BCL6B	991.91	1058.3	991.91	1058.3	0.09338	2204	13088	0.58035	0.71916	0.28084	0.56168	0.9996	True
s_780_r0	ONECUT1	540.26	589.23	540.26	589.23	0.12496	1199.1	7128.4	0.58003	0.71905	0.28095	0.5619	0.9996	True
s_5206_r0	ZNF880	1314	1390.3	1314	1390.3	0.081443	2916.1	17337	0.58	0.71904	0.28096	0.56192	0.9996	True
s_2383_r0	ZNF140	837.55	776.86	837.55	776.86	-0.10838	1841.5	11051	0.5773	0.28187	0.71813	0.56374	0.9996	False
s_151_r0	CD1D	131.49	107.52	131.49	107.52	-0.28799	287.42	1735	0.5773	0.28187	0.71813	0.56374	0.9996	False
s_534_r0	FOXJ1	222.01	190.79	222.01	190.79	-0.2176	487.44	2929.3	0.57693	0.28199	0.71801	0.56399	0.9996	False
s_2113_r0	NKX2-1	713.68	657.75	713.68	657.75	-0.11757	1564.1	9416.6	0.57637	0.28218	0.71782	0.56437	0.9996	False
s_5948_r0	Non-Targeting Control	667.94	722.05	667.94	722.05	0.11221	1463.7	8813.1	0.57634	0.71781	0.28219	0.56439	0.9996	True
s_5904_r0	Non-Targeting Control	735.59	678.83	735.59	678.83	-0.11569	1611.1	9705.7	0.57618	0.28225	0.71775	0.5645	0.9996	False
s_5120_r0	ZNF790	1455.9	1535.8	1455.9	1535.8	0.076986	3188.7	19210	0.57617	0.71775	0.28225	0.5645	0.9996	True
s_5613_r0	Non-Targeting Control	927.12	990.84	927.12	990.84	0.095803	2030.4	12233	0.57616	0.71775	0.28225	0.56451	0.9996	True
s_2583_r0	KLF11	116.25	93.814	116.25	93.814	-0.30638	251.63	1533.8	0.57598	0.28231	0.71769	0.56463	0.9996	False
s_2428_r0	ZNF177	58.123	43.218	58.123	43.218	-0.41911	111.09	766.9	0.57589	0.28234	0.71766	0.56469	0.9996	False
s_2338_r0	ZNF84	264.89	230.84	264.89	230.84	-0.19767	579.55	3495.1	0.57589	0.28234	0.71766	0.56469	0.9996	False
s_693_r0	HIVEP2	746.08	803.21	746.08	803.21	0.10632	1632.3	9844	0.57588	0.71765	0.28235	0.5647	0.9996	True
s_1989_r0	TCF3	74.322	56.921	74.322	56.921	-0.37899	151.4	980.63	0.57426	0.28289	0.71711	0.56579	0.9996	False
s_4965_r0	ZNF621	795.62	736.81	795.62	736.81	-0.11066	1729.8	10498	0.57407	0.28296	0.71704	0.56592	0.9996	False
s_761_r0	FOXA2	1221.5	1294.4	1221.5	1294.4	0.083529	2655.2	16118	0.574	0.71702	0.28298	0.56597	0.9996	True
s_2290_r0	ZNF35	1081.5	1150	1081.5	1150	0.088561	2348.2	14269	0.57369	0.71691	0.28309	0.56617	0.9996	True
s_3648_r0	EBF4	788.95	847.49	788.95	847.49	0.10312	1712.9	10410	0.57367	0.71691	0.28309	0.56619	0.9996	True
s_3898_r0	IRX1	864.23	925.49	864.23	925.49	0.09869	1876.3	11403	0.57366	0.7169	0.2831	0.5662	0.9996	True
s_2845_r0	IRF9	607.91	556.56	607.91	556.56	-0.12712	1318.8	8021.1	0.57343	0.28318	0.71682	0.56635	0.9996	False
s_599_r0	GATA2	23.821	16.865	23.821	16.865	-0.4744	24.191	314.31	0.57327	0.28323	0.71677	0.56646	0.9996	False
s_2160_r0	NR1H2	23.821	16.865	23.821	16.865	-0.4744	24.191	314.31	0.57327	0.28323	0.71677	0.56646	0.9996	False
s_368_r0	EGR4	513.58	560.77	513.58	560.77	0.12659	1113.5	6776.4	0.57327	0.71677	0.28323	0.56646	0.9996	True
s_1378_r0	NFIX	401.15	359.44	401.15	359.44	-0.15795	869.6	5292.9	0.57323	0.28324	0.71676	0.56649	0.9996	False
s_4679_r0	ZNF296	788.95	730.48	788.95	730.48	-0.11095	1709.5	10410	0.5731	0.28329	0.71671	0.56658	0.9996	False
s_3770_r0	DMRTA2	217.25	186.57	217.25	186.57	-0.21852	470.48	2866.5	0.573	0.28332	0.71668	0.56665	0.9996	False
s_2886_r0	CXCL13	796.58	737.86	796.58	737.86	-0.11032	1723.8	10510	0.57274	0.28341	0.71659	0.56682	0.9996	False
s_4115_r0	ZNF527	890.91	952.89	890.91	952.89	0.096933	1921.1	11755	0.57171	0.71624	0.28376	0.56752	0.9996	True
s_3356_r0	ZNF580	504.05	457.47	504.05	457.47	-0.1396	1084.9	6650.7	0.57118	0.28394	0.71606	0.56788	0.9996	False
s_289_r0	DLX2	1175.8	1104.7	1175.8	1104.7	-0.089943	2529.5	15514	0.57104	0.28399	0.71601	0.56797	0.9996	False
s_2895_r0	ARID3B	566.94	517.56	566.94	517.56	-0.13124	1219.5	7480.5	0.571	0.284	0.716	0.568	0.9996	False
s_1443_r0	YBX1	525.02	477.5	525.02	477.5	-0.13659	1128.9	6927.3	0.57089	0.28404	0.71596	0.56807	0.9996	False
s_4955_r0	HKR1	1243.5	1316.6	1243.5	1316.6	0.082341	2671.3	16407	0.57064	0.71588	0.28412	0.56824	0.9996	True
s_3879_r0	ZNF655	1033.8	1100.5	1033.8	1100.5	0.090024	2219.8	13641	0.5705	0.71583	0.28417	0.56834	0.9996	True
s_3002_r0	SOX21	509.77	556.56	509.77	556.56	0.12644	1094.5	6726.1	0.57047	0.71582	0.28418	0.56836	0.9996	True
s_4261_r0	ZNF697	560.27	511.23	560.27	511.23	-0.1319	1202.5	7392.5	0.57037	0.28421	0.71579	0.56843	0.9996	False
s_1491_r0	PAX7	659.37	712.56	659.37	712.56	0.11177	1414.8	8700	0.57031	0.71576	0.28424	0.56847	0.9996	True
s_2785_r0	NR2E3	1031	964.49	1031	964.49	-0.096079	2210.3	13603	0.57006	0.28432	0.71568	0.56863	0.9996	False
s_3345_r0	MLXIPL	917.59	854.86	917.59	854.86	-0.10204	1967.2	12107	0.57006	0.28432	0.71568	0.56864	0.9996	False
s_268_r0	NKX2-5	888.05	949.73	888.05	949.73	0.096773	1902.3	11717	0.56982	0.7156	0.2844	0.5688	0.9996	True
s_4937_r0	ZSCAN1	674.61	620.86	674.61	620.86	-0.11962	1444.9	8901.1	0.56978	0.28441	0.71559	0.56883	0.9996	False
s_4390_r0	JDP2	931.88	995.06	931.88	995.06	0.094536	1995.6	12296	0.56974	0.71557	0.28443	0.56885	0.9996	True
s_4065_r0	SOX7	294.43	329.93	294.43	329.93	0.16371	630.14	3884.8	0.56957	0.71551	0.28449	0.56897	0.9996	True
s_4652_r0	HSFY2	1131	1200.6	1131	1200.6	0.086055	2420.6	14923	0.56957	0.71551	0.28449	0.56897	0.9996	True
s_1227_r0	MEIS2	1074.8	1142.6	1074.8	1142.6	0.0882	2299.9	14181	0.56952	0.7155	0.2845	0.569	0.9996	True
s_169_r0	CDX4	617.44	566.04	617.44	566.04	-0.12518	1320.9	8146.8	0.56945	0.28453	0.71547	0.56905	0.9996	False
s_4233_r0	MED30	705.1	760	705.1	760	0.10801	1506.6	9303.4	0.5691	0.71535	0.28465	0.56929	0.9996	True
s_2704_r0	NCR2	358.27	397.39	358.27	397.39	0.14912	765.24	4727.2	0.569	0.71532	0.28468	0.56936	0.9996	True
s_337_r0	E2F5	1522.6	1603.3	1522.6	1603.3	0.074387	3249.9	20090	0.56879	0.71525	0.28475	0.5695	0.9996	True
s_253_r0	CRX	735.59	791.62	735.59	791.62	0.10575	1569.3	9705.7	0.56866	0.71521	0.28479	0.56958	0.9996	True
s_2866_r0	CREB3	1602.7	1520	1602.7	1520	-0.076376	3418.9	21146	0.56864	0.2848	0.7152	0.5696	0.9996	False
s_4720_r0	ZBTB49	66.699	50.596	66.699	50.596	-0.39187	129.65	880.05	0.56849	0.28485	0.71515	0.5697	0.9996	False
s_933_r0	HOXD11	66.699	50.596	66.699	50.596	-0.39187	129.65	880.05	0.56849	0.28485	0.71515	0.5697	0.9996	False
s_3551_r0	MESP1	851.84	791.62	851.84	791.62	-0.10565	1813.4	11240	0.56806	0.285	0.715	0.57	0.9996	False
s_4093_r0	ARID5B	415.44	457.47	415.44	457.47	0.13873	883.41	5481.5	0.56774	0.71489	0.28511	0.57021	0.9996	True
s_842_r0	HOXB2	267.75	234.01	267.75	234.01	-0.19356	569.26	3532.8	0.5677	0.28512	0.71488	0.57024	0.9996	False
s_4977_r0	ZNF454	919.49	856.97	919.49	856.97	-0.10148	1954.5	12132	0.56763	0.28514	0.71486	0.57029	0.9996	False
s_1208_r0	MECP2	727.02	671.45	727.02	671.45	-0.11454	1543.8	9592.6	0.56734	0.28524	0.71476	0.57048	0.9996	False
s_2799_r0	ZNF263	242.02	274.06	242.02	274.06	0.17867	513.28	3193.3	0.56699	0.71464	0.28536	0.57073	0.9996	True
s_5782_r0	Non-Targeting Control	815.63	756.83	815.63	756.83	-0.10781	1728.7	10762	0.56681	0.28542	0.71458	0.57084	0.9996	False
s_1595_r0	POU5F1	732.74	788.46	732.74	788.46	0.1056	1552.3	9668	0.56668	0.71454	0.28546	0.57093	0.9996	True
s_503_r0	FOXF1	213.44	243.49	213.44	243.49	0.18924	451.71	2816.2	0.56639	0.71443	0.28557	0.57115	0.9996	True
s_3252_r0	ZNF777	808.96	750.51	808.96	750.51	-0.10807	1708.5	10674	0.5658	0.28577	0.71423	0.57153	0.9996	False
s_4664_r0	ZNF519	808.96	750.51	808.96	750.51	-0.10807	1708.5	10674	0.5658	0.28577	0.71423	0.57153	0.9996	False
s_4534_r0	ZNF785	58.123	73.786	58.123	73.786	0.33904	122.66	766.9	0.56558	0.70895	0.29105	0.58211	0.9996	True
s_1155_r0	LTB	281.09	246.66	281.09	246.66	-0.18781	592.8	3708.8	0.5654	0.2859	0.7141	0.5718	0.9996	False
s_1444_r0	YBX1	563.13	514.39	563.13	514.39	-0.13035	1187.6	7430.2	0.5654	0.2859	0.7141	0.5718	0.9996	False
s_2133_r0	TP73	268.7	235.06	268.7	235.06	-0.1922	565.85	3545.4	0.56499	0.28604	0.71396	0.57208	0.9996	False
s_622_r0	NR6A1	944.27	881.22	944.27	881.22	-0.099591	1987.8	12459	0.56488	0.28608	0.71392	0.57216	0.9996	False
s_1522_r0	PITX1	729.88	785.29	729.88	785.29	0.10544	1535.5	9630.3	0.5647	0.71386	0.28614	0.57228	0.9996	True
s_3278_r0	TFCP2L1	1089.1	1021.4	1089.1	1021.4	-0.092488	2291	14370	0.56468	0.28615	0.71385	0.57229	0.9996	False
s_972_r0	IRF8	1038.6	1104.7	1038.6	1104.7	0.088909	2183.5	13704	0.56451	0.7138	0.2862	0.57241	0.9996	True
s_767_r0	FOXA3	210.58	240.33	210.58	240.33	0.18982	442.63	2778.5	0.56446	0.71377	0.28623	0.57246	0.9996	True
s_2092_r0	TGFB1	923.31	985.57	923.31	985.57	0.094053	1938.5	12182	0.56413	0.71367	0.28633	0.57267	0.9996	True
s_410_r0	EN1	275.37	241.39	275.37	241.39	-0.18931	577.53	3633.4	0.56383	0.28643	0.71357	0.57287	0.9996	False
s_3777_r0	NEUROG2	551.7	599.77	551.7	599.77	0.12034	1155.8	7279.3	0.56352	0.71346	0.28654	0.57308	0.9996	True
s_1098_r0	IRF4	494.53	449.04	494.53	449.04	-0.1389	1034.4	6525	0.56309	0.28669	0.71331	0.57337	0.9996	False
s_324_r0	E2F1	445.93	489.1	445.93	489.1	0.13301	931.62	5883.8	0.56274	0.71319	0.28681	0.57361	0.9996	True
s_3584_r0	MEIS3	1418.8	1495.7	1418.8	1495.7	0.07616	2961.7	18720	0.56252	0.71312	0.28688	0.57376	0.9996	True
s_1994_r0	TCF7	140.07	115.95	140.07	115.95	-0.27051	290.85	1848.1	0.5622	0.28699	0.71301	0.57398	0.9996	False
s_1933_r0	T	314.44	278.28	314.44	278.28	-0.17565	653.76	4148.8	0.56139	0.28727	0.71273	0.57453	0.9996	False
s_876_r0	HOXC4	1075.8	1142.6	1075.8	1142.6	0.086922	2235.7	14194	0.56127	0.71269	0.28731	0.57461	0.9996	True
s_3887_r0	ZNF343	202.96	173.92	202.96	173.92	-0.22153	421.41	2677.9	0.56111	0.28736	0.71264	0.57473	0.9996	False
s_5314_r0	ZNF705D	644.12	592.4	644.12	592.4	-0.12058	1337.8	8498.8	0.56108	0.28737	0.71263	0.57474	0.9996	False
s_4475_r0	NKX2-6	754.65	810.59	754.65	810.59	0.10303	1564.6	9957.2	0.5606	0.71247	0.28753	0.57507	0.9996	True
s_871_r0	HOXB9	48.595	35.839	48.595	35.839	-0.42896	81.359	641.18	0.56031	0.28763	0.71237	0.57527	0.9996	False
s_252_r0	CREM	151.5	126.49	151.5	126.49	-0.25844	312.79	1999	0.56016	0.28769	0.71231	0.57537	0.9996	False
s_5380_r0	ZBED6	594.57	544.96	594.57	544.96	-0.12548	1230.7	7845.1	0.56013	0.2877	0.7123	0.57539	0.9996	False
s_398_r0	ELK4	888.05	948.68	888.05	948.68	0.095173	1837.8	11717	0.56009	0.71229	0.28771	0.57542	0.9996	True
s_5694_r0	Non-Targeting Control	872.8	812.7	872.8	812.7	-0.10281	1806.3	11516	0.56008	0.28771	0.71229	0.57542	0.9996	False
s_4582_r0	ZNF558	1248.2	1176.4	1248.2	1176.4	-0.085478	2582.3	16470	0.55998	0.28775	0.71225	0.57549	0.9996	False
s_629_r0	GLI1	496.43	451.15	496.43	451.15	-0.1377	1025.3	6550.1	0.55951	0.28791	0.71209	0.57581	0.9996	False
s_254_r0	CRX	258.22	225.57	258.22	225.57	-0.1942	532.89	3407.1	0.55931	0.28798	0.71202	0.57595	0.9996	False
s_1555_r0	POU1F1	354.46	316.23	354.46	316.23	-0.16417	730.84	4676.9	0.55905	0.28806	0.71194	0.57613	0.9996	False
s_3173_r0	HINFP	1155.8	1086.8	1155.8	1086.8	-0.088774	2383	15250	0.55904	0.28807	0.71193	0.57614	0.9996	False
s_5577_r0	Non-Targeting Control	168.65	142.3	168.65	142.3	-0.24353	347.21	2225.3	0.55898	0.28809	0.71191	0.57617	0.9996	False
s_179_r0	CEBPB	120.06	142.3	120.06	142.3	0.24335	247.38	1584.1	0.55887	0.71151	0.28849	0.57699	0.9996	True
s_3163_r0	POU2F3	401.15	360.5	401.15	360.5	-0.15374	826.2	5292.9	0.55874	0.28817	0.71183	0.57634	0.9996	False
s_2335_r0	ZNF79	66.699	83.273	66.699	83.273	0.31593	137.34	880.05	0.55868	0.70823	0.29177	0.58354	0.9996	True
s_5565_r0	Non-Targeting Control	493.57	538.64	493.57	538.64	0.12581	1015.4	6512.4	0.55843	0.71172	0.28828	0.57655	0.9996	True
s_3234_r0	ZBTB32	1236.8	1308.1	1236.8	1308.1	0.080831	2544	16319	0.55838	0.71171	0.28829	0.57659	0.9996	True
s_3673_r0	ZNF317	1028.1	1093.1	1028.1	1093.1	0.088319	2110.5	13565	0.55782	0.71151	0.28849	0.57697	0.9996	True
s_5211_r0	YY2	867.09	807.43	867.09	807.43	-0.10272	1779.5	11441	0.55775	0.28851	0.71149	0.57702	0.9996	False
s_4493_r0	ZFP92	733.69	788.46	733.69	788.46	0.10372	1499.7	9680.6	0.55663	0.71111	0.28889	0.57778	0.9996	True
s_939_r0	HOXD12	111.48	132.81	111.48	132.81	0.25054	227.53	1470.9	0.55621	0.71044	0.28956	0.57913	0.9996	True
s_877_r0	HOXC5	808.01	865.4	808.01	865.4	0.098881	1647	10661	0.55585	0.71084	0.28916	0.57831	0.9996	True
s_5501_r0	Non-Targeting Control	1446.4	1523.2	1446.4	1523.2	0.074529	2944.4	19085	0.55548	0.71072	0.28928	0.57857	0.9996	True
s_1508_r0	PBX3	1024.3	1088.9	1024.3	1088.9	0.088102	2084.3	13515	0.55537	0.71068	0.28932	0.57864	0.9996	True
s_5017_r0	ZFP69	1379.7	1454.6	1379.7	1454.6	0.076234	2806.6	18205	0.55528	0.71065	0.28935	0.5787	0.9996	True
s_4190_r0	ZFHX2	1010	1074.1	1010	1074.1	0.088686	2054.4	13327	0.55526	0.71064	0.28936	0.57872	0.9996	True
s_875_r0	HOXC4	573.61	621.91	573.61	621.91	0.11644	1166.4	7568.5	0.55518	0.71061	0.28939	0.57877	0.9996	True
s_184_r0	CEBPD	647.93	596.61	647.93	596.61	-0.11886	1316.9	8549.1	0.55505	0.28943	0.71057	0.57886	0.9996	False
s_1252_r0	FOXO4	1231.1	1301.8	1231.1	1301.8	0.080523	2500.8	16243	0.55491	0.71052	0.28948	0.57896	0.9996	True
s_2028_r0	MLX	653.65	705.18	653.65	705.18	0.10932	1327.8	8624.5	0.5549	0.71052	0.28948	0.57896	0.9996	True
s_1924_r0	STAT5A	75.275	92.76	75.275	92.76	0.29776	152.86	993.2	0.55481	0.70802	0.29198	0.58396	0.9996	True
s_419_r0	EPAS1	224.87	255.09	224.87	255.09	0.18114	456.56	2967	0.55475	0.71046	0.28954	0.57907	0.9996	True
s_3059_r0	MLXIP	505.96	460.64	505.96	460.64	-0.13512	1027.1	6675.8	0.55472	0.28954	0.71046	0.57908	0.9996	False
s_5054_r0	BARHL2	1152	1083.6	1152	1083.6	-0.088213	2338.4	15200	0.5547	0.28955	0.71045	0.5791	0.9996	False
s_332_r0	E2F3	363.03	324.66	363.03	324.66	-0.16071	736.31	4790	0.55447	0.28963	0.71037	0.57926	0.9996	False
s_3805_r0	ZSCAN31	809.92	752.62	809.92	752.62	-0.10572	1641.6	10686	0.55429	0.28969	0.71031	0.57938	0.9996	False
s_4208_r0	LHX4	636.5	687.26	636.5	687.26	0.11054	1288.5	8398.2	0.55395	0.71019	0.28981	0.57962	0.9996	True
s_3362_r0	ZNF219	125.78	103.3	125.78	103.3	-0.28153	252.56	1659.5	0.5538	0.28986	0.71014	0.57972	0.9996	False
s_2556_r0	DPF1	80.039	98.03	80.039	98.03	0.28925	161.84	1056.1	0.55362	0.70807	0.29193	0.58386	0.9996	True
s_5404_r0	Non-Targeting Control	554.55	601.88	554.55	601.88	0.11795	1120	7317	0.55329	0.70997	0.29003	0.58006	0.9996	True
s_86_r0	BCL6	804.2	861.19	804.2	861.19	0.098656	1623.8	10611	0.55323	0.70995	0.29005	0.5801	0.9996	True
s_78_r0	BACH1	527.88	481.72	527.88	481.72	-0.13175	1065.3	6965	0.55308	0.29011	0.70989	0.58021	0.9996	False
s_2671_r0	ZBTB22	570.75	618.75	570.75	618.75	0.11629	1151.8	7530.8	0.55307	0.70989	0.29011	0.58022	0.9996	True
s_5768_r0	Non-Targeting Control	84.803	103.3	84.803	103.3	0.28164	171.08	1118.9	0.55298	0.70822	0.29178	0.58356	0.9996	True
s_2412_r0	ZNF157	468.8	512.29	468.8	512.29	0.12772	945.55	6185.5	0.55293	0.70984	0.29016	0.58031	0.9996	True
s_4859_r0	ZSCAN23	1388.3	1463.1	1388.3	1463.1	0.075635	2795.9	18318	0.55251	0.7097	0.2903	0.5806	0.9996	True
s_2254_r0	ZNF18	729.88	675.67	729.88	675.67	-0.11118	1469.3	9630.3	0.5524	0.29034	0.70966	0.58068	0.9996	False
s_4841_r0	ZNF485	757.51	812.7	757.51	812.7	0.10133	1523	9994.9	0.55204	0.70954	0.29046	0.58092	0.9996	True
s_1403_r0	NFYC	270.61	303.58	270.61	303.58	0.16528	543.49	3570.5	0.55175	0.70944	0.29056	0.58112	0.9996	True
s_3015_r0	KLF12	159.12	133.87	159.12	133.87	-0.24764	318.93	2099.6	0.55172	0.29057	0.70943	0.58114	0.9996	False
s_1914_r0	STAT3	564.08	516.5	564.08	516.5	-0.1269	1132	7442.7	0.55153	0.29064	0.70936	0.58127	0.9996	False
s_698_r0	ZBTB48	324.92	288.82	324.92	288.82	-0.16936	651.61	4287.1	0.55135	0.2907	0.7093	0.5814	0.9996	False
s_3358_r0	LEF1	551.7	598.72	551.7	598.72	0.1178	1105.7	7279.3	0.55116	0.70924	0.29076	0.58152	0.9996	True
s_1937_r0	TAL1	1054.8	989.79	1054.8	989.79	-0.091687	2113.2	13917	0.55107	0.29079	0.70921	0.58159	0.9996	False
s_1015_r0	IL5	842.31	784.24	842.31	784.24	-0.10294	1686.3	11114	0.55087	0.29086	0.70914	0.58172	0.9996	False
s_462_r0	ETV1	986.19	923.38	986.19	923.38	-0.094847	1972.8	13012	0.55065	0.29094	0.70906	0.58187	0.9996	False
s_2674_r0	MED14	391.62	352.06	391.62	352.06	-0.1532	782.26	5167.2	0.55025	0.29107	0.70893	0.58215	0.9996	False
s_4066_r0	SOX7	566.94	614.53	566.94	614.53	0.11609	1132.4	7480.5	0.55024	0.70892	0.29108	0.58215	0.9996	True
s_1232_r0	MEOX1	550.74	503.85	550.74	503.85	-0.12813	1099.4	7266.7	0.55007	0.29114	0.70886	0.58227	0.9996	False
s_5410_r0	Non-Targeting Control	607.91	558.67	607.91	558.67	-0.12167	1212.7	8021.1	0.54989	0.2912	0.7088	0.58239	0.9996	False
s_5680_r0	Non-Targeting Control	482.14	525.99	482.14	525.99	0.12533	961.42	6361.5	0.54978	0.70877	0.29123	0.58247	0.9996	True
s_962_r0	HSPA1B	194.38	166.55	194.38	166.55	-0.22173	387.38	2564.7	0.54975	0.29125	0.70875	0.58249	0.9996	False
s_6000_r0	EGFP	242.98	274.06	242.98	274.06	0.17302	483.21	3205.9	0.54904	0.70851	0.29149	0.58298	0.9996	True
s_4457_r0	ZFP42	1111	1177.4	1111	1177.4	0.08367	2204.4	14659	0.54841	0.70829	0.29171	0.58341	0.9996	True
s_3292_r0	TLX3	426.87	468.01	426.87	468.01	0.13245	846.26	5632.3	0.54818	0.70822	0.29178	0.58357	0.9996	True
s_2939_r0	PHTF1	1274	1345	1274	1345	0.078251	2524.9	16809	0.54811	0.70819	0.29181	0.58362	0.9996	True
s_3061_r0	FOXJ3	509.77	464.85	509.77	464.85	-0.13281	1008.9	6726.1	0.54771	0.29195	0.70805	0.58389	0.9996	False
s_4692_r0	ZNF564	927.12	987.68	927.12	987.68	0.091195	1833.9	12233	0.54757	0.70801	0.29199	0.58399	0.9996	True
s_4934_r0	ZNF776	674.61	726.27	674.61	726.27	0.10628	1334	8901.1	0.54748	0.70797	0.29203	0.58405	0.9996	True
s_4072_r0	TFAP2D	830.88	773.7	830.88	773.7	-0.10274	1634.8	10963	0.54611	0.29249	0.70751	0.58499	0.9996	False
s_700_r0	ZBTB48	577.42	625.07	577.42	625.07	0.11421	1135.3	7618.8	0.54591	0.70744	0.29256	0.58513	0.9996	True
s_3652_r0	HOMEZ	560.27	513.34	560.27	513.34	-0.12598	1101.3	7392.5	0.54585	0.29258	0.70742	0.58517	0.9996	False
s_5215_r0	LHX8	189.62	162.33	189.62	162.33	-0.22288	372.28	2501.9	0.54568	0.29264	0.70736	0.58528	0.9996	False
s_5268_r0	SCX	262.98	230.84	262.98	230.84	-0.1873	516.49	3469.9	0.54562	0.29266	0.70734	0.58533	0.9996	False
s_4_r0	ABCF1	1295.9	1367.1	1295.9	1367.1	0.077195	2540.6	17098	0.54514	0.70717	0.29283	0.58566	0.9996	True
s_861_r0	HOXB7	455.46	413.2	455.46	413.2	-0.14015	892.85	6009.5	0.54511	0.29284	0.70716	0.58568	0.9996	False
s_2001_r0	ZEB1	1917.1	2003.8	1917.1	2003.8	0.063777	3758.1	25295	0.54511	0.70716	0.29284	0.58568	0.9996	True
s_4729_r0	OLIG3	945.22	884.38	945.22	884.38	-0.095883	1850.9	12472	0.54481	0.29294	0.70706	0.58588	0.9996	False
s_4996_r0	SNAI3	127.68	105.41	127.68	105.41	-0.27418	248.03	1684.7	0.54455	0.29303	0.70697	0.58606	0.9996	False
s_5691_r0	Non-Targeting Control	327.78	291.98	327.78	291.98	-0.1663	640.69	4324.8	0.54432	0.29311	0.70689	0.58622	0.9996	False
s_3755_r0	PKNOX2	469.75	426.9	469.75	426.9	-0.13768	917.93	6198.1	0.54424	0.29314	0.70686	0.58628	0.9996	False
s_3996_r0	ZNF614	394.48	355.23	394.48	355.23	-0.1508	770.29	5204.9	0.54405	0.2932	0.7068	0.58641	0.9996	False
s_2426_r0	ZNF177	834.69	891.76	834.69	891.76	0.095298	1628.3	11013	0.54377	0.7067	0.2933	0.5866	0.9996	True
s_3194_r0	PTPN22	991.91	1054.1	991.91	1054.1	0.087626	1932.9	13088	0.54349	0.7066	0.2934	0.58679	0.9996	True
s_1099_r0	IRF4	133.4	110.68	133.4	110.68	-0.26715	258.08	1760.1	0.54304	0.29355	0.70645	0.5871	0.9996	False
s_3764_r0	FKBPL	619.35	570.26	619.35	570.26	-0.11893	1204.8	8171.9	0.54301	0.29356	0.70644	0.58712	0.9996	False
s_338_r0	E2F5	1399.7	1326	1399.7	1326	-0.077964	2714.9	18469	0.54222	0.29383	0.70617	0.58767	0.9996	False
s_1801_r0	SLAMF1	670.8	619.8	670.8	619.8	-0.1139	1300.5	8850.8	0.54209	0.29388	0.70612	0.58776	0.9996	False
s_913_r0	HOXD3	989.05	1050.9	989.05	1050.9	0.087455	1914.1	13050	0.54162	0.70596	0.29404	0.58808	0.9996	True
s_45_r0	ARNTL	989.05	1050.9	989.05	1050.9	0.087455	1914.1	13050	0.54162	0.70596	0.29404	0.58808	0.9996	True
s_525_r0	FOXL1	258.22	226.63	258.22	226.63	-0.1875	499.03	3407.1	0.54125	0.29417	0.70583	0.58834	0.9996	False
s_2467_r0	ZNF214	815.63	871.73	815.63	871.73	0.095844	1573.3	10762	0.54073	0.70565	0.29435	0.58869	0.9996	True
s_3667_r0	ZFP14	930.93	990.84	930.93	990.84	0.08989	1794.8	12283	0.54059	0.7056	0.2944	0.58879	0.9996	True
s_959_r0	HSF4	444.02	402.66	444.02	402.66	-0.14074	855.5	5858.6	0.54041	0.29446	0.70554	0.58891	0.9996	False
s_3695_r0	NEUROD4	197.24	169.71	197.24	169.71	-0.21571	378.97	2602.4	0.53978	0.29467	0.70533	0.58935	0.9996	False
s_2489_r0	ZNF236	813.73	869.62	813.73	869.62	0.095726	1562	10737	0.53941	0.7052	0.2948	0.5896	0.9996	True
