sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_969_r0	IRF8	371.2	330.9	371.2	330.9	-0.16533	812.06	2593.7	0.79131	0.21438	0.78562	0.42876	0.99981	False
s_4255_r0	ZNF479	386.56	345.44	386.56	345.44	-0.16182	845.49	2701	0.79123	0.2144	0.7856	0.42881	0.99981	False
s_3081_r0	ZNF423	171.6	144.21	171.6	144.21	-0.2493	375.15	1199	0.79104	0.21446	0.78554	0.42892	0.99981	False
s_4717_r0	ZNF540	147.22	121.85	147.22	121.85	-0.27078	321.67	1028.7	0.79084	0.21452	0.78548	0.42904	0.99981	False
s_4141_r0	HES7	13.548	21.24	13.548	21.24	0.6124	29.59	94.662	0.79068	0.76629	0.23371	0.46741	0.99981	True
s_2883_r0	AGPAT1	219.47	250.41	219.47	250.41	0.18947	478.72	1533.5	0.79015	0.78528	0.21472	0.42944	0.99981	True
s_1366_r0	NFIB	443.46	487.41	443.46	487.41	0.13605	965.98	3098.6	0.78962	0.78512	0.21488	0.42975	0.99981	True
s_5478_r0	Non-Targeting Control	329.66	291.78	329.66	291.78	-0.17554	717.51	2303.4	0.7893	0.21497	0.78503	0.42994	0.99981	False
s_3461_r0	ZNF770	120.12	97.259	120.12	97.259	-0.3018	261.36	839.33	0.78921	0.21499	0.78501	0.42999	0.99981	False
s_1400_r0	NFYB	44.255	58.132	44.255	58.132	0.38584	96.275	309.23	0.7891	0.78369	0.21631	0.43262	0.99981	True
s_3545_r0	MYNN	433.52	390.15	433.52	390.15	-0.1517	940.47	3029.2	0.788	0.21535	0.78465	0.4307	0.99981	False
s_5030_r0	HMX3	189.67	160.98	189.67	160.98	-0.23523	411.45	1325.3	0.78799	0.21535	0.78465	0.4307	0.99981	False
s_5129_r0	ZNF761	233.02	201.22	233.02	201.22	-0.21066	505.41	1628.2	0.78793	0.21537	0.78463	0.43074	0.99981	False
s_1855_r0	SOX12	196.89	167.69	196.89	167.69	-0.23036	426.44	1375.8	0.78736	0.21554	0.78446	0.43107	0.99981	False
s_1383_r0	NFKB1	315.21	352.14	315.21	352.14	0.15939	682.16	2202.5	0.78705	0.78437	0.21563	0.43125	0.99981	True
s_3699_r0	NFE4	170.7	197.87	170.7	197.87	0.21195	369.15	1192.7	0.78676	0.78429	0.21571	0.43142	0.99981	True
s_1724_r0	RXRB	387.46	346.55	387.46	346.55	-0.16053	836.68	2707.3	0.78618	0.21588	0.78412	0.43176	0.99981	False
s_2066_r0	TFCP2	406.43	448.28	406.43	448.28	0.14109	876.01	2839.9	0.78545	0.78391	0.21609	0.43219	0.99981	True
s_1148_r0	LMX1B	56.9	41.363	56.9	41.363	-0.45076	120.7	397.58	0.78497	0.21623	0.78377	0.43247	0.99981	False
s_4529_r0	ZNF597	43.352	57.014	43.352	57.014	0.38739	93.318	302.92	0.78494	0.78237	0.21763	0.43526	0.99981	True
s_4801_r0	TIGD1	333.27	371.15	333.27	371.15	0.15486	717.36	2328.7	0.78493	0.78375	0.21625	0.4325	0.99981	True
s_783_r0	HNRNPK	81.285	62.603	81.285	62.603	-0.37154	174.51	567.97	0.78477	0.21629	0.78371	0.43259	0.99981	False
s_5988_r0	EGFP	93.93	114.03	93.93	114.03	0.27704	201.96	656.32	0.78449	0.7836	0.2164	0.43281	0.99981	True
s_2903_r0	LBX1	165.28	138.62	165.28	138.62	-0.2521	355.35	1154.9	0.78447	0.21638	0.78362	0.43277	0.99981	False
s_4511_r0	E2F7	257.4	290.66	257.4	290.66	0.17465	552.92	1798.6	0.78412	0.78352	0.21648	0.43297	0.99981	True
s_4825_r0	ZNF449	349.53	310.78	349.53	310.78	-0.169	750.66	2442.3	0.78404	0.21651	0.78349	0.43302	0.99981	False
s_2732_r0	CLOCK	429.91	472.88	429.91	472.88	0.13713	923.16	3003.9	0.78399	0.78348	0.21652	0.43305	0.99981	True
s_1004_r0	IL3	351.33	390.15	351.33	390.15	0.15079	753.45	2454.9	0.78348	0.78333	0.21667	0.43335	0.99981	True
s_1189_r0	MAF	411.85	453.87	411.85	453.87	0.13986	883.16	2877.7	0.78345	0.78332	0.21668	0.43336	0.99981	True
s_1861_r0	SP2	307.98	271.65	307.98	271.65	-0.18045	659.86	2152	0.78311	0.21678	0.78322	0.43356	0.99981	False
s_2618_r0	HESX1	556.35	507.53	556.35	507.53	-0.13225	1191.7	3887.4	0.78301	0.21681	0.78319	0.43362	0.99981	False
s_1834_r0	SOX5	65.932	49.188	65.932	49.188	-0.41533	140.17	460.69	0.78291	0.21684	0.78316	0.43368	0.99981	False
s_3010_r0	PTGDR2	84.898	103.97	84.898	103.97	0.28923	181.8	593.21	0.78289	0.7831	0.2169	0.4338	0.99981	True
s_4040_r0	ZNF436	172.51	145.33	172.51	145.33	-0.24577	369.29	1205.4	0.78278	0.21688	0.78312	0.43376	0.99981	False
s_950_r0	HSF1	172.51	145.33	172.51	145.33	-0.24577	369.29	1205.4	0.78278	0.21688	0.78312	0.43376	0.99981	False
s_1707_r0	RORB	21.676	31.302	21.676	31.302	0.51043	46.325	151.46	0.78213	0.7741	0.2259	0.4518	0.99981	True
s_1065_r0	IL17A	363.08	402.45	363.08	402.45	0.14815	775.19	2536.9	0.78174	0.78282	0.21718	0.43437	0.99981	True
s_3864_r0	RFX7	243.86	276.13	243.86	276.13	0.1786	520.64	1703.9	0.78174	0.78282	0.21718	0.43437	0.99981	True
s_1616_r0	PPARG	35.224	23.476	35.224	23.476	-0.56555	69.001	246.12	0.78135	0.2173	0.7827	0.4346	0.99981	False
s_2247_r0	ZNF16	54.19	39.127	54.19	39.127	-0.45984	113.45	378.65	0.78122	0.21734	0.78266	0.43468	0.99981	False
s_4180_r0	ZNF587	521.13	474	521.13	474	-0.13649	1110.8	3641.3	0.78109	0.21737	0.78263	0.43475	0.99981	False
s_4277_r0	ZNF502	356.75	395.74	356.75	395.74	0.14924	760.09	2492.8	0.78092	0.78258	0.21742	0.43485	0.99981	True
s_2313_r0	ZNF69	429.01	471.76	429.01	471.76	0.13675	913.95	2997.6	0.78089	0.78257	0.21743	0.43487	0.99981	True
s_672_r0	GZMA	522.94	570.14	522.94	570.14	0.12445	1114	3653.9	0.78085	0.78255	0.21745	0.43489	0.99981	True
s_2229_r0	ZNF8	183.34	211.29	183.34	211.29	0.20361	390.39	1281.1	0.78068	0.7825	0.2175	0.43499	0.99981	True
s_2100_r0	TGIF1	18.967	27.948	18.967	27.948	0.53587	40.332	132.53	0.78017	0.77097	0.22903	0.45807	0.99981	True
s_544_r0	FOXE1	223.08	192.28	223.08	192.28	-0.21333	474.38	1558.8	0.78017	0.21765	0.78235	0.43529	0.99981	False
s_2477_r0	ZNF224	210.44	240.35	210.44	240.35	0.1909	447.39	1470.4	0.78008	0.78233	0.21767	0.43534	0.99981	True
s_1552_r0	PRRX1	230.31	261.59	230.31	261.59	0.183	489.33	1609.2	0.77984	0.78226	0.21774	0.43549	0.99981	True
s_5669_r0	Non-Targeting Control	201.41	172.16	201.41	172.16	-0.22516	427.73	1407.3	0.77966	0.2178	0.7822	0.43559	0.99981	False
s_5242_r0	ZNF727	201.41	172.16	201.41	172.16	-0.22516	427.73	1407.3	0.77966	0.2178	0.7822	0.43559	0.99981	False
s_268_r0	NKX2-5	368.49	408.04	368.49	408.04	0.14669	781.92	2574.8	0.77933	0.78211	0.21789	0.43578	0.99981	True
s_3521_r0	ZNF701	337.79	375.62	337.79	375.62	0.15273	715.69	2360.2	0.77875	0.78194	0.21806	0.43612	0.99981	True
s_2998_r0	BTN2A1	78.576	60.367	78.576	60.367	-0.37486	165.77	549.04	0.77815	0.21824	0.78176	0.43648	0.99981	False
s_5772_r0	Non-Targeting Control	355.85	394.62	355.85	394.62	0.14881	751.74	2486.4	0.7776	0.7816	0.2184	0.4368	0.99981	True
s_791_r0	TLX2	154.44	179.98	154.44	179.98	0.21949	326.2	1079.1	0.77753	0.78158	0.21842	0.43685	0.99981	True
s_1950_r0	TBX1	439.84	482.94	439.84	482.94	0.13456	928.59	3073.4	0.77736	0.78153	0.21847	0.43695	0.99981	True
s_3829_r0	GZF1	327.85	290.66	327.85	290.66	-0.17316	691.67	2290.8	0.77708	0.21855	0.78145	0.43711	0.99981	False
s_3183_r0	ZBTB20	54.19	69.311	54.19	69.311	0.34933	114.31	378.65	0.77705	0.78085	0.21915	0.4383	0.99981	True
s_2505_r0	DDX39B	455.2	411.39	455.2	411.39	-0.14564	959.46	3180.6	0.77673	0.21866	0.78134	0.43732	0.99981	False
s_1336_r0	NFATC1	37.933	25.712	37.933	25.712	-0.54351	74.678	265.05	0.77663	0.21869	0.78131	0.43738	0.99981	False
s_1026_r0	IL6ST	274.56	308.54	274.56	308.54	0.16776	577.34	1918.5	0.77581	0.78107	0.21893	0.43786	0.99981	True
s_1761_r0	CCL5	601.51	651.75	601.51	651.75	0.11553	1261.7	4203	0.77483	0.78078	0.21922	0.43844	0.99981	True
s_1846_r0	SOX11	238.44	206.81	238.44	206.81	-0.20435	500	1666	0.77474	0.21925	0.78075	0.43849	0.99981	False
s_5782_r0	Non-Targeting Control	330.56	367.79	330.56	367.79	0.15354	693.17	2309.7	0.77473	0.78075	0.21925	0.4385	0.99981	True
s_578_r0	FOSL2	94.833	74.9	94.833	74.9	-0.33642	198.66	662.63	0.77464	0.21928	0.78072	0.43855	0.99981	False
s_3582_r0	MEIS3	114.7	92.787	114.7	92.787	-0.30296	240.15	801.47	0.7742	0.21941	0.78059	0.43881	0.99981	False
s_5629_r0	Non-Targeting Control	227.6	196.75	227.6	196.75	-0.20912	475.74	1590.3	0.7735	0.21961	0.78039	0.43923	0.99981	False
s_2588_r0	TEAD2	222.18	252.65	222.18	252.65	0.18462	464.17	1552.5	0.7733	0.78033	0.21967	0.43935	0.99981	True
s_3094_r0	CIC	40.643	53.66	40.643	53.66	0.39242	84.724	283.99	0.77245	0.77832	0.22168	0.44337	0.99981	True
s_3645_r0	EBF4	537.39	584.67	537.39	584.67	0.12144	1117.8	3754.9	0.77162	0.77983	0.22017	0.44034	0.99981	True
s_5757_r0	Non-Targeting Control	75.866	58.132	75.866	58.132	-0.37842	157.26	530.11	0.77157	0.22019	0.77981	0.44037	0.99981	False
s_4428_r0	DMBX1	82.189	63.721	82.189	63.721	-0.36215	170.52	574.28	0.77142	0.22023	0.77977	0.44046	0.99981	False
s_3342_r0	ZNF691	390.17	430.4	390.17	430.4	0.14122	809.13	2726.3	0.77044	0.77948	0.22052	0.44104	0.99981	True
s_4500_r0	GATA5	21.676	13.415	21.676	13.415	-0.6536	34.123	151.46	0.77032	0.22056	0.77944	0.44111	0.99981	False
s_3878_r0	ZNF655	247.47	279.48	247.47	279.48	0.17483	512.32	1729.2	0.76978	0.77929	0.22071	0.44143	0.99981	True
s_4464_r0	NOBOX	304.37	339.85	304.37	339.85	0.15857	629.33	2126.7	0.7693	0.77914	0.22086	0.44171	0.99981	True
s_504_r0	FOXF1	99.349	119.62	99.349	119.62	0.26541	205.4	694.19	0.76926	0.77911	0.22089	0.44177	0.99981	True
s_3820_r0	HIF3A	139.09	115.15	139.09	115.15	-0.27041	286.64	971.86	0.76804	0.22123	0.77877	0.44246	0.99981	False
s_2028_r0	MLX	272.76	239.23	272.76	239.23	-0.18846	561.92	1905.9	0.76791	0.22127	0.77873	0.44254	0.99981	False
s_5750_r0	Non-Targeting Control	333.27	296.25	333.27	296.25	-0.16935	685.34	2328.7	0.76721	0.22148	0.77852	0.44296	0.99981	False
s_4372_r0	SP7	314.3	278.36	314.3	278.36	-0.17461	645.94	2196.2	0.76697	0.22155	0.77845	0.4431	0.99981	False
s_5460_r0	Non-Targeting Control	214.05	243.71	214.05	243.71	0.18636	439.68	1495.7	0.76677	0.77839	0.22161	0.44322	0.99981	True
s_489_r0	EVX1	316.11	352.14	316.11	352.14	0.15527	649.21	2208.8	0.76671	0.77837	0.22163	0.44325	0.99981	True
s_553_r0	FOXS1	363.98	325.31	363.98	325.31	-0.16155	747.48	2543.2	0.76669	0.22163	0.77837	0.44327	0.99981	False
s_4605_r0	CREB3L4	518.42	564.55	518.42	564.55	0.12275	1063.9	3622.4	0.7664	0.77828	0.22172	0.44344	0.99981	True
s_4997_r0	SNAI3	130.06	153.15	130.06	153.15	0.23419	266.75	908.75	0.76621	0.77822	0.22178	0.44356	0.99981	True
s_5548_r0	Non-Targeting Control	246.57	278.36	246.57	278.36	0.17432	505.47	1722.8	0.76602	0.77817	0.22183	0.44367	0.99981	True
s_29_r0	AIRE	102.06	81.608	102.06	81.608	-0.31911	209.11	713.12	0.76599	0.22184	0.77816	0.44368	0.99981	False
s_3627_r0	ZNF287	90.317	109.56	90.317	109.56	0.27582	185.06	631.08	0.76583	0.77808	0.22192	0.44385	0.99981	True
s_3633_r0	ZNF490	303.47	338.73	303.47	338.73	0.1581	621.74	2120.4	0.76578	0.7781	0.2219	0.4438	0.99981	True
s_2272_r0	ZNF23	424.49	466.17	424.49	466.17	0.13482	868.62	2966.1	0.76532	0.77796	0.22204	0.44408	0.99981	True
s_5177_r0	ONECUT3	214.05	184.46	214.05	184.46	-0.21361	437.95	1495.7	0.76526	0.22206	0.77794	0.44411	0.99981	False
s_3296_r0	RAX	73.157	55.896	73.157	55.896	-0.38226	148.97	511.17	0.76504	0.22212	0.77788	0.44425	0.99981	False
s_5377_r0	ZNF783	146.31	121.85	146.31	121.85	-0.26196	299.17	1022.3	0.76503	0.22213	0.77787	0.44425	0.99981	False
s_3619_r0	VARS2	265.53	298.48	265.53	298.48	0.16817	542.89	1855.4	0.76499	0.77786	0.22214	0.44428	0.99981	True
s_1610_r0	PPARD	192.38	164.33	192.38	164.33	-0.22603	393.17	1344.2	0.76485	0.22218	0.77782	0.44436	0.99981	False
s_3520_r0	ZFP64	584.35	535.48	584.35	535.48	-0.12578	1194.2	4083.1	0.76481	0.22219	0.77781	0.44439	0.99981	False
s_729_r0	HLA-DRB1	203.21	174.39	203.21	174.39	-0.21947	415.26	1419.9	0.76479	0.2222	0.7778	0.4444	0.99981	False
s_2274_r0	ZNF26	512.1	557.84	512.1	557.84	0.1232	1046.2	3578.2	0.76468	0.77777	0.22223	0.44446	0.99981	True
s_1684_r0	RFX1	79.479	61.485	79.479	61.485	-0.3651	161.89	555.35	0.76452	0.22228	0.77772	0.44456	0.99981	False
s_5401_r0	Non-Targeting Control	206.83	235.88	206.83	235.88	0.18878	422.07	1445.2	0.76427	0.77765	0.22235	0.44471	0.99981	True
s_2043_r0	TEF	356.75	318.61	356.75	318.61	-0.16267	727.59	2492.8	0.76404	0.22242	0.77758	0.44484	0.99981	False
s_200_r0	FOXN3	493.13	448.28	493.13	448.28	-0.13727	1005.6	3445.7	0.76401	0.22243	0.77757	0.44486	0.99981	False
s_5120_r0	ZNF790	636.74	585.79	636.74	585.79	-0.12012	1297.9	4449.1	0.76382	0.22249	0.77751	0.44497	0.99981	False
s_871_r0	HOXB9	26.192	16.769	26.192	16.769	-0.61384	44.399	183.01	0.76381	0.22249	0.77751	0.44498	0.99981	False
s_4150_r0	ZNF496	62.319	78.254	62.319	78.254	0.32385	126.97	435.44	0.76365	0.77715	0.22285	0.44571	0.99981	True
s_1439_r0	NRL	322.43	286.19	322.43	286.19	-0.17148	656.88	2252.9	0.76363	0.22254	0.77746	0.44509	0.99981	False
s_793_r0	HOXA1	434.43	392.39	434.43	392.39	-0.14647	883.56	3035.5	0.76299	0.22273	0.77727	0.44547	0.99981	False
s_4284_r0	ZNF765	308.88	344.32	308.88	344.32	0.15619	627.76	2158.3	0.76271	0.77718	0.22282	0.44564	0.99981	True
s_2055_r0	TFAP2B	393.78	433.75	393.78	433.75	0.13913	798.74	2751.5	0.76196	0.77696	0.22304	0.44608	0.99981	True
s_399_r0	ELK4	157.15	131.91	157.15	131.91	-0.25082	318.47	1098.1	0.76162	0.22314	0.77686	0.44629	0.99981	False
s_2135_r0	TP73	157.15	131.91	157.15	131.91	-0.25082	318.47	1098.1	0.76162	0.22314	0.77686	0.44629	0.99981	False
s_3024_r0	POU6F2	454.3	411.39	454.3	411.39	-0.14278	920.3	3174.3	0.76147	0.22319	0.77681	0.44637	0.99981	False
s_3763_r0	FKBPL	349.53	311.9	349.53	311.9	-0.16383	707.97	2442.3	0.76142	0.2232	0.7768	0.44641	0.99981	False
s_2911_r0	CTCF	240.24	209.05	240.24	209.05	-0.19976	486.51	1678.7	0.76134	0.22323	0.77677	0.44645	0.99981	False
s_216_r0	CCR5	136.38	112.91	136.38	112.91	-0.27027	275.41	952.93	0.76029	0.22354	0.77646	0.44708	0.99981	False
s_2068_r0	TFCP2	533.77	580.2	533.77	580.2	0.1201	1077.6	3729.7	0.76016	0.77642	0.22358	0.44716	0.99981	True
s_2764_r0	ARNT2	178.83	205.7	178.83	205.7	0.2009	360.96	1249.5	0.7601	0.7764	0.2236	0.4472	0.99981	True
s_4700_r0	ZNF114	399.2	439.34	399.2	439.34	0.13789	805.57	2789.4	0.76	0.77637	0.22363	0.44725	0.99981	True
s_5889_r0	Non-Targeting Control	71.351	88.315	71.351	88.315	0.3039	143.9	498.55	0.75979	0.77615	0.22385	0.44769	0.99981	True
s_284_r0	DDIT3	363.08	401.33	363.08	401.33	0.14415	731.79	2536.9	0.75955	0.77624	0.22376	0.44753	0.99981	True
s_1011_r0	IL4R	289.02	254.88	289.02	254.88	-0.18063	582.43	2019.5	0.75949	0.22378	0.77622	0.44756	0.99981	False
s_5621_r0	Non-Targeting Control	259.21	226.94	259.21	226.94	-0.19104	520.78	1811.2	0.75834	0.22413	0.77587	0.44825	0.99981	False
s_2980_r0	VAX1	175.22	148.68	175.22	148.68	-0.23543	351.99	1224.3	0.75829	0.22414	0.77586	0.44828	0.99981	False
s_4974_r0	ZNF660	304.37	269.42	304.37	269.42	-0.17536	610.79	2126.7	0.75789	0.22426	0.77574	0.44852	0.99981	False
s_5941_r0	Non-Targeting Control	198.7	226.94	198.7	226.94	0.19082	398.73	1388.4	0.75788	0.77574	0.22426	0.44852	0.99981	True
s_4675_r0	ZNF550	466.94	423.69	466.94	423.69	-0.13991	935.26	3262.7	0.75717	0.22447	0.77553	0.44895	0.99981	False
s_1_r0	ABCF1	112.9	134.15	112.9	134.15	0.24684	225.86	788.85	0.75672	0.77538	0.22462	0.44923	0.99981	True
s_5509_r0	Non-Targeting Control	224.89	254.88	224.89	254.88	0.17988	449.85	1571.4	0.75667	0.77538	0.22462	0.44924	0.99981	True
s_2729_r0	CLOCK	335.08	298.48	335.08	298.48	-0.16631	669.53	2341.3	0.75626	0.22475	0.77525	0.44949	0.99981	False
s_4569_r0	SIX5	147.22	122.97	147.22	122.97	-0.25771	293.94	1028.7	0.75598	0.22483	0.77517	0.44966	0.99981	False
s_983_r0	RBPJ	149.93	174.39	149.93	174.39	0.21676	299.35	1047.6	0.75598	0.77517	0.22483	0.44966	0.99981	True
s_5612_r0	Non-Targeting Control	355.85	393.51	355.85	393.51	0.14473	709.02	2486.4	0.75519	0.77493	0.22507	0.45014	0.99981	True
s_4478_r0	NKX2-6	288.11	321.96	288.11	321.96	0.15973	572.85	2013.1	0.75439	0.77469	0.22531	0.45061	0.99981	True
s_4514_r0	E2F7	373.91	335.37	373.91	335.37	-0.15649	742.6	2612.7	0.75396	0.22544	0.77456	0.45087	0.99981	False
s_4730_r0	OLIG3	520.23	565.67	520.23	565.67	0.12059	1032.3	3635	0.75365	0.77447	0.22553	0.45106	0.99981	True
s_4436_r0	KLF17	511.2	466.17	511.2	466.17	-0.13274	1013.6	3571.9	0.75335	0.22562	0.77438	0.45124	0.99981	False
s_4912_r0	FOXR1	86.705	68.193	86.705	68.193	-0.34203	171.34	605.84	0.75264	0.22583	0.77417	0.45167	0.99981	False
s_1334_r0	NFATC1	133.67	110.67	133.67	110.67	-0.27013	264.4	934	0.75246	0.22589	0.77411	0.45177	0.99981	False
s_5426_r0	Non-Targeting Control	444.36	402.45	444.36	402.45	-0.14258	878.25	3104.9	0.75214	0.22598	0.77402	0.45196	0.99981	False
s_5797_r0	Non-Targeting Control	36.127	48.07	36.127	48.07	0.40239	71.324	252.43	0.75173	0.77127	0.22873	0.45747	0.99981	True
s_638_r0	GLI3	36.127	48.07	36.127	48.07	0.40239	71.324	252.43	0.75173	0.77127	0.22873	0.45747	0.99981	True
s_3082_r0	ZNF423	36.127	48.07	36.127	48.07	0.40239	71.324	252.43	0.75173	0.77127	0.22873	0.45747	0.99981	True
s_3850_r0	IL25	190.57	217.99	190.57	217.99	0.19302	376.05	1331.6	0.75154	0.77384	0.22616	0.45233	0.99981	True
s_1557_r0	POU2AF1	301.66	267.18	301.66	267.18	-0.17448	594.35	2107.8	0.75097	0.22634	0.77366	0.45267	0.99981	False
s_805_r0	HOXA4	96.639	77.136	96.639	77.136	-0.32147	190.19	675.25	0.75079	0.22639	0.77361	0.45278	0.99981	False
s_3447_r0	BNC2	216.76	245.94	216.76	245.94	0.18142	425.75	1514.6	0.7498	0.77331	0.22669	0.45338	0.99981	True
s_5507_r0	Non-Targeting Control	140.89	117.38	140.89	117.38	-0.26138	276.45	984.48	0.74941	0.2268	0.7732	0.45361	0.99981	False
s_130_r0	RUNX3	28.902	19.005	28.902	19.005	-0.57989	48.975	201.95	0.74926	0.22685	0.77315	0.4537	0.99981	False
s_2995_r0	BTN3A1	162.57	187.81	162.57	187.81	0.20702	318.5	1135.9	0.74885	0.77303	0.22697	0.45395	0.99981	True
s_2220_r0	ZNF3	298.95	333.14	298.95	333.14	0.15573	584.45	2088.9	0.74805	0.77279	0.22721	0.45443	0.99981	True
s_870_r0	HOXB9	457.01	414.75	457.01	414.75	-0.13966	892.87	3193.3	0.74781	0.22729	0.77271	0.45457	0.99981	False
s_2027_r0	MLX	35.224	46.952	35.224	46.952	0.40467	68.782	246.12	0.74762	0.76981	0.23019	0.46039	0.99981	True
s_3665_r0	ZFP14	235.73	266.06	235.73	266.06	0.17396	460.14	1647.1	0.74748	0.77261	0.22739	0.45477	0.99981	True
s_4526_r0	ZSCAN29	410.04	370.03	410.04	370.03	-0.14774	800.39	2865.1	0.74747	0.22739	0.77261	0.45478	0.99981	False
s_3424_r0	BCL11A	148.12	124.09	148.12	124.09	-0.25352	288.76	1035	0.747	0.22753	0.77247	0.45506	0.99981	False
s_1459_r0	OTX2	248.37	279.48	248.37	279.48	0.16959	483.82	1735.5	0.7467	0.77238	0.22762	0.45524	0.99981	True
s_2465_r0	ZNF214	336.88	300.72	336.88	300.72	-0.16332	653.9	2353.9	0.74538	0.22802	0.77198	0.45604	0.99981	False
s_2466_r0	ZNF214	83.995	65.957	83.995	65.957	-0.34414	162.68	586.9	0.74524	0.22806	0.77194	0.45613	0.99981	False
s_2396_r0	ZBTB16	353.14	390.15	353.14	390.15	0.14341	684.97	2467.5	0.74511	0.7719	0.2281	0.45621	0.99981	True
s_598_r0	GATA2	222.18	251.53	222.18	251.53	0.17825	430.74	1552.5	0.74492	0.77184	0.22816	0.45632	0.99981	True
s_406_r0	EMX2	223.99	194.52	223.99	194.52	-0.20254	434.22	1565.1	0.74491	0.22816	0.77184	0.45633	0.99981	False
s_5844_r0	Non-Targeting Control	551.84	598.09	551.84	598.09	0.1159	1069.4	3855.9	0.74477	0.7718	0.2282	0.45641	0.99981	True
s_1381_r0	NFKB1	220.37	191.16	220.37	191.16	-0.20415	426.62	1539.8	0.74439	0.22832	0.77168	0.45664	0.99981	False
s_2114_r0	NKX2-1	18.063	11.179	18.063	11.179	-0.64639	23.697	126.22	0.74414	0.2284	0.7716	0.45679	0.99981	False
s_2492_r0	ZNF236	71.351	54.778	71.351	54.778	-0.37531	137.33	498.55	0.74401	0.22844	0.77156	0.45687	0.99981	False
s_4796_r0	FOXD4L1	34.321	45.835	34.321	45.835	0.40707	66.287	239.81	0.74352	0.76833	0.23167	0.46334	0.99981	True
s_873_r0	HOXC4	154.44	178.87	154.44	178.87	0.21055	298.27	1079.1	0.7435	0.77141	0.22859	0.45718	0.99981	True
s_3562_r0	BARX1	154.44	178.87	154.44	178.87	0.21055	298.27	1079.1	0.7435	0.77141	0.22859	0.45718	0.99981	True
s_519_r0	FOXD4	175.22	201.22	175.22	201.22	0.19862	338.25	1224.3	0.74335	0.77136	0.22864	0.45727	0.99981	True
s_4336_r0	ZNF554	376.62	414.75	376.62	414.75	0.13876	726.73	2631.6	0.74318	0.77131	0.22869	0.45738	0.99981	True
s_3655_r0	ZNF492	434.43	393.51	434.43	393.51	-0.14238	837.19	3035.5	0.7427	0.22883	0.77117	0.45766	0.99981	False
s_128_r0	RUNX1	272.76	240.35	272.76	240.35	-0.18176	525.07	1905.9	0.7423	0.22895	0.77105	0.45791	0.99981	False
s_5238_r0	ZNF716	435.33	476.23	435.33	476.23	0.12928	836.55	3041.8	0.74164	0.77085	0.22915	0.4583	0.99981	True
s_949_r0	HSF1	195.09	222.47	195.09	222.47	0.18857	374.84	1363.1	0.7416	0.77083	0.22917	0.45833	0.99981	True
s_2573_r0	NR0B2	181.54	207.93	181.54	207.93	0.19484	348.34	1268.5	0.74111	0.77069	0.22931	0.45863	0.99981	True
s_1992_r0	TCF3	430.81	390.15	430.81	390.15	-0.14267	826.63	3010.2	0.74109	0.22932	0.77068	0.45864	0.99981	False
s_372_r0	ELF1	307.08	272.77	307.08	272.77	-0.17033	588.48	2145.7	0.74063	0.22946	0.77054	0.45892	0.99981	False
s_5459_r0	Non-Targeting Control	121.03	99.495	121.03	99.495	-0.28006	231.78	845.65	0.74043	0.22952	0.77048	0.45904	0.99981	False
s_3147_r0	MAFF	31.611	21.24	31.611	21.24	-0.55218	53.775	220.88	0.73957	0.22978	0.77022	0.45956	0.99981	False
s_72_r0	ATF4	33.417	44.717	33.417	44.717	0.40958	63.837	233.5	0.73945	0.76683	0.23317	0.46634	0.99981	True
s_73_r0	ATOH1	252.89	283.95	252.89	283.95	0.16652	482.44	1767	0.73895	0.77003	0.22997	0.45994	0.99981	True
s_1625_r0	PROP1	207.73	235.88	207.73	235.88	0.18252	396.23	1451.5	0.7389	0.77002	0.22998	0.45997	0.99981	True
s_3263_r0	KLF15	146.31	169.92	146.31	169.92	0.21446	278.7	1022.3	0.73839	0.76986	0.23014	0.46028	0.99981	True
s_3469_r0	THAP1	124.64	102.85	124.64	102.85	-0.27479	237.39	870.89	0.73838	0.23014	0.76986	0.46028	0.99981	False
s_730_r0	HLA-DRB1	351.33	387.92	351.33	387.92	0.14252	669.16	2454.9	0.73835	0.76985	0.23015	0.4603	0.99981	True
s_5990_r0	EGFP	224.89	195.64	224.89	195.64	-0.2001	427.91	1571.4	0.73799	0.23026	0.76974	0.46052	0.99981	False
s_2850_r0	BTN3A3	546.42	500.83	546.42	500.83	-0.12546	1039.3	3818	0.73786	0.2303	0.7697	0.4606	0.99981	False
s_2207_r0	ZIC2	296.24	329.79	296.24	329.79	0.15426	562.63	2069.9	0.73731	0.76953	0.23047	0.46094	0.99981	True
s_482_r0	ETV6	68.641	52.542	68.641	52.542	-0.37927	129.59	479.62	0.73729	0.23047	0.76953	0.46095	0.99981	False
s_5774_r0	Non-Targeting Control	152.64	128.56	152.64	128.56	-0.24589	289.82	1066.5	0.73722	0.23049	0.76951	0.46099	0.99981	False
s_2882_r0	AGPAT1	428.1	468.41	428.1	468.41	0.12951	812.18	2991.3	0.7369	0.76941	0.23059	0.46118	0.99981	True
s_1963_r0	TBX5	74.963	58.132	74.963	58.132	-0.36137	141.65	523.8	0.73677	0.23063	0.76937	0.46126	0.99981	False
s_3848_r0	CREB3L2	101.16	120.73	101.16	120.73	0.25298	191.68	706.81	0.73647	0.76926	0.23074	0.46148	0.99981	True
