"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
243.627950588616,-0.781137050391469,0.122645655983401,1.29374235452376e-11,2.48505075556581e-09,"ENSG00000130813.18"
54.1381048576795,-1.40772035016405,0.223353464545143,1.67360239553617e-11,3.17731468743245e-09,"ENSG00000196684.12"
2560.94997944936,1.12234141027322,0.17930818997169,1.8024742990317e-11,3.38264343451616e-09,"ENSG00000113140.11"
2610.45525104741,0.705223601002107,0.111266640220769,1.89616791510855e-11,3.51803790340651e-09,"ENSG00000229344.1"
9999.6019494857,1.05144757407429,0.169551736286232,2.32244382438305e-11,4.26051014839348e-09,"ENSG00000089157.16"
123.766485704771,-1.43793406717481,0.230580446684235,2.53517537726652e-11,4.5990898205145e-09,"ENSG00000134247.10"
1340.72398174744,0.858816488866042,0.139188546704121,4.64875807295707e-11,8.34068934694176e-09,"ENSG00000283041.1"
5416.21838234673,0.814050224886158,0.132570408810486,4.98280067465488e-11,8.84284637120547e-09,"ENSG00000228502.1"
4373.34016357895,0.672356209186647,0.109382256301527,5.91830034942455e-11,1.03901171833392e-08,"ENSG00000147604.14"
4407.06177104279,0.872763101559982,0.143493476258788,6.95056902133394e-11,1.19454674117178e-08,"ENSG00000254772.10"
346.019780848283,1.0432059700224,0.171838652958001,6.92017032577184e-11,1.19454674117178e-08,"ENSG00000102265.12"
4415.27498787355,0.865882713690135,0.143893585555054,7.74454405399399e-11,1.31713719551625e-08,"ENSG00000255508.7"
916.586420656643,0.795820399698124,0.130352731202241,7.87742000898029e-11,1.32592408749094e-08,"ENSG00000250182.3"
19.7897751908007,-2.79311548962157,0.4538679643235,8.73467521416701e-11,1.45521471654801e-08,"ENSG00000225964.6"
469.909146201761,-1.22649367317723,0.204706493779133,1.07433624392898e-10,1.77178665198267e-08,"ENSG00000149131.17"
1566.43677264508,1.01398838775057,0.17156012902313,1.64068660178458e-10,2.67874901473369e-08,"ENSG00000213553.4"
5714.02993886093,0.739938794612258,0.124823997320871,1.8991860901645e-10,3.07010012813027e-08,"ENSG00000148303.17"
135.645219477902,1.8570855386782,0.320324185565017,2.31414560435432e-10,3.70422110610716e-08,"ENSG00000165474.8"
2294.59339730496,0.848732559227899,0.144203972572976,2.3549458022223e-10,3.73293204979451e-08,"ENSG00000090621.15"
453.591549715513,-1.45203240926889,0.250895924217655,2.51288370244173e-10,3.9449857894006e-08,"ENSG00000185885.17"
5216.40820426383,0.737860314080283,0.124920029319062,2.93204411716763e-10,4.55918898104722e-08,"ENSG00000122406.14"
1117.38331523565,-0.752217147854915,0.127918899229069,3.16724925049085e-10,4.87846023705322e-08,"ENSG00000173821.20"
2434.24525528637,0.998358780620114,0.172017449208926,3.41444129317548e-10,5.21005448539029e-08,"ENSG00000229119.3"
8277.87596789152,0.735898585615073,0.128238991969359,4.14862382590707e-10,6.21418176198025e-08,"ENSG00000196205.8"
940.067913666742,0.612704679999901,0.104940980454498,4.11096145051815e-10,6.21418176198025e-08,"ENSG00000102317.18"
477.383808813119,-0.571388566471235,0.0978357978806497,4.69449995854807e-10,6.96791825665586e-08,"ENSG00000213928.10"
289.267995188804,-0.908227211213928,0.158299242493119,5.25583404651762e-10,7.73081103400839e-08,"ENSG00000181381.15"
48.8235344564979,1.50574665537485,0.265497716756008,6.17900868217148e-10,9.00170495253535e-08,"ENSG00000147570.10"
3455.24418986484,0.478975041760466,0.0821086606394262,6.23012592415321e-10,9.00170495253535e-08,"ENSG00000197111.16"
374.414069713122,-1.36480014637645,0.245083482046213,7.78411953236761e-10,1.11483613688567e-07,"ENSG00000288681.1"
2589.76933315336,0.616770358451792,0.108417302056598,9.36555970892258e-10,1.30693584074854e-07,"ENSG00000167658.16"
2498.55986591179,0.70392107580618,0.123925777141341,9.36442198447271e-10,1.30693584074854e-07,"ENSG00000169100.14"
2498.55986591179,0.70392107580618,0.123925777141341,9.36442198447271e-10,1.30693584074854e-07,"ENSG00000292334.1"
3535.08079639796,0.634085104704458,0.111319458164797,9.53912586746418e-10,1.3198754918482e-07,"ENSG00000116251.11"
1342.23163931499,0.81789329167604,0.145478237365706,9.75461382228408e-10,1.33834941072632e-07,"ENSG00000241429.1"
276.70247893432,-1.04074890017605,0.187808270859591,1.06163982130061e-09,1.44444944686459e-07,"ENSG00000173801.17"
3594.60166675199,0.72895798983598,0.131970765764683,2.14028539338529e-09,2.88797021634724e-07,"ENSG00000174444.15"
995.572932600917,0.394700070347795,0.0700526130091572,2.33182876137216e-09,3.12063673663305e-07,"ENSG00000130741.11"
1430.52030470304,0.562842759237408,0.102372151018022,3.18369779084235e-09,4.22603527081976e-07,"ENSG00000175390.15"
30946.1321969595,0.434082503410775,0.0784229575482451,3.70012593886921e-09,4.87193195192884e-07,"ENSG00000026025.16"
400.774468236331,-0.622414640776828,0.114633598071805,4.21217802404262e-09,5.50177844788351e-07,"ENSG00000123609.11"
2544.01197871967,1.03482169283837,0.193853116269672,4.65311986087971e-09,6.02948317210976e-07,"ENSG00000175061.20"
12.3680787091049,-3.50806948390216,0.626951194485735,5.51985234581138e-09,7.04230548794416e-07,"ENSG00000205837.7"
421.691379977532,-0.616084479809942,0.114217006991961,5.52100877354598e-09,7.04230548794416e-07,"ENSG00000221963.6"
2585.64162252092,1.01856745224595,0.194319050578232,7.51545055913018e-09,9.51199699836576e-07,"ENSG00000114942.14"
2231.09188803695,-0.996111701257364,0.189735218482292,8.56433800006345e-09,1.07561497328489e-06,"ENSG00000124762.14"
31.0078205659059,2.51425645615213,0.498610654993504,1.01581103941536e-08,1.26604174355226e-06,"ENSG00000235531.11"
1728.51705263349,1.1438501991116,0.222503823310584,1.20664307429655e-08,1.49248950560907e-06,"ENSG00000203875.13"
138.642278401995,-0.785835008136675,0.15137858164118,1.27348285251901e-08,1.5633198897051e-06,"ENSG00000138035.15"
1280.05686302653,0.614150502888438,0.117341357952354,1.39638978005373e-08,1.70140715962219e-06,"ENSG00000214485.6"
167.396277787461,0.645673358333697,0.124338068609474,1.48473308886287e-08,1.79564719569363e-06,"ENSG00000174705.13"
2219.48460118857,1.02322791972187,0.200281820966611,1.52413912296774e-08,1.8032332942532e-06,"ENSG00000181350.12"
87.6265548808994,1.05932226969342,0.209249567952952,1.50316484611917e-08,1.8032332942532e-06,"ENSG00000171051.10"
5008.2714008405,0.645871568363984,0.124440924750144,1.51988153318551e-08,1.8032332942532e-06,"ENSG00000198034.11"
